class,pc1,pc2
Not,-18.40956151,5.914338559
Not,-19.60178878,12.30735712
Not,-19.73350294,-4.292106598
Not,-17.57282936,-5.712042387
Not,-16.81749738,-2.738749406
Not,-12.76169582,-1.540679362
Not,-15.23317093,-1.430847932
Not,-30.11533182,-10.64674921
Not,-19.0094969,9.545503449
Not,-15.53343859,3.145088842
Not,-15.55919677,-0.008631658
Not,-27.25107373,9.579815419
Not,-27.8965565,5.039005752
Not,-23.15461443,8.799173506
Not,-35.29406162,-17.04983382
Not,-22.4859149,3.518063692
Not,-19.22778543,-4.645826101
Not,-18.28214935,3.592314846
Not,-29.69041216,-11.05521592
Not,-23.01423939,-5.890838444
Not,-37.86024884,-15.65066383
Not,-43.78321775,-21.27372521
Not,-29.14720733,-11.42530563
Not,-49.64650187,-24.98401134
Not,-40.99679615,-12.56375428
Not,-42.78156703,-21.95152905
Not,-53.70545801,-27.81824028
Not,-13.98252632,-0.507625918
Not,-20.54006007,11.71855964
Germinated,-27.49121637,13.58925796
Not,-18.64877572,-2.646050238
Not,-41.41065619,-22.10831072
Not,-22.27211508,-0.892377154
Not,-36.23929686,-11.91676096
Not,-18.49071476,-7.109182571
Not,-13.98799393,7.101860105
Not,-15.95454953,7.094835985
Not,-11.86289112,-1.459530686
Not,-16.844622,0.771425278
Not,-23.4814705,-8.154546464
Not,-24.6388688,1.974453494
Not,-26.64480105,-5.423084971
Not,-38.40260377,-10.18861518
Not,-17.45920954,10.20240238
Not,-23.59304334,17.0869984
Not,-20.16502308,9.225969409
Germinated,-22.15935751,14.53121698
Not,-30.14965421,-7.008028562
Not,-19.22932699,-4.620064466
Not,-18.96188865,3.481103033
Not,-21.03177216,14.67762943
Not,-19.46371465,12.12287022
Not,-17.49816671,12.98311664
Not,-19.87316884,10.66684465
Not,-15.73382254,3.93207292
Not,-29.90203057,10.89589666
Germinated,-27.37761369,13.97500794
Germinated,-24.34659884,15.22369503
Not,-18.92429461,11.33875679
Not,-16.61298346,9.663763185
Germinated,-19.63928324,9.505810034
Not,-17.48942538,1.737749242
Not,-19.244967,11.08048038
Not,-20.91269352,3.764535173
Not,-18.72469951,6.144957306
Germinated,-20.79385458,12.62217727
Not,-23.25005817,-2.842601016
Not,-18.3728418,-5.247075783
Not,-19.90053935,-3.149502255
Not,-13.9980704,-1.038617081
Not,-16.5516615,-0.8329952
Not,-29.07822074,-10.83143705
Not,-17.14018143,8.123802762
Not,-15.38147165,2.51264413
Not,-14.9285576,-0.960657849
Not,-39.96990743,19.70430384
Not,-21.13542567,8.831731106
Not,-19.00698784,9.505805913
Not,-34.72332592,-15.05343327
Not,-21.07307214,1.39303262
Not,-17.48963572,-4.744119803
Not,-14.63331136,-0.770961945
Not,-24.90010458,-10.40161249
Not,-20.18799567,-7.298045245
Not,-28.82433897,-12.10733321
Not,-32.89988439,-16.49948348
Not,-23.69720227,-8.823728677
Not,-34.79502605,-21.18632551
Not,-30.57062537,-12.61958047
Not,-32.06409643,-20.96341868
Not,-39.43277527,-29.14350303
Not,-11.11737718,-0.833770166
Not,-16.79534675,8.646224065
Germinated,-20.69873092,11.26680957
Not,-15.38854422,-3.544321015
Not,-25.46326098,-14.44841412
Not,-15.63419061,-1.272334526
Not,-21.92273052,-11.32514968
Not,-16.8036463,-8.731711139
Not,-10.78042638,2.434134641
Not,-11.18646905,-0.000591408
Not,-11.37400616,-3.268681819
Not,-13.80404286,-1.116805411
Not,-17.07652534,-4.790261
Not,-18.1508026,1.475067361
Not,-18.29097112,-6.941743758
Not,-25.19158881,-15.13915325
Germinated,-12.82907195,4.647292644
Not,-18.2279372,11.25920698
Not,-16.24271246,3.952907947
Germinated,-17.42279176,8.886809986
Not,-19.97456309,-6.740330301
Not,-16.82427675,-5.940255839
Not,-14.65694327,-2.733609339
Not,-17.95909029,9.439548184
Germinated,-15.09673383,6.727541257
Not,-13.50378031,8.614202132
Not,-15.26534059,4.98601116
Not,-12.17785994,0.99565758
Not,-21.83332577,8.901906429
Germinated,-20.78349695,10.49928491
Germinated,-19.42760394,10.83832671
Not,-13.30157017,4.926107523
Not,-12.13386847,4.996935386
Germinated,-15.54144782,2.329179737
Not,-16.86282363,-3.850295803
Not,-14.60722773,6.228244421
Not,-12.50300131,5.973422145
Not,-11.28065021,7.403854986
Not,-12.04572233,7.328557498
Not,-13.61885412,9.059925082
Not,-10.52893481,3.819655305
Not,-10.11452436,1.7691836
Not,-12.39436806,7.319582649
Not,-10.87748671,4.596829636
Not,-14.88692384,7.794427024
Not,-13.17783945,7.508547094
Not,-13.89166764,7.283236299
Not,-14.99745004,10.71185595
Not,-12.78348395,8.083043001
Not,-13.32252476,10.14736436
Not,-13.1615308,9.154044188
Not,-12.55824116,9.236464998
Not,-14.01720726,3.113655471
Not,-14.24036562,7.448473647
Not,-14.11181893,8.564218569
Not,-13.40752909,7.968257372
Not,-13.8920307,10.37129368
Not,-12.65047365,5.764789043
Not,-14.53730601,9.187797459
Not,-13.74277476,9.526856208
Not,-17.70630278,8.017669314
Not,-15.26761062,7.292538772
Not,-15.68218633,11.01585019
Not,-14.83191602,11.16263113
Not,-11.99535153,7.053616892
Not,-12.36936177,8.220560217
Not,-13.14204476,8.054629377
Not,-11.88272845,8.681467431
Not,-20.57237348,11.38332595
Not,-15.46803774,8.871432317
Not,-13.55665006,6.974349086
Not,-12.56531172,4.120949741
Not,-11.42737245,5.828023558
Not,-17.11406256,14.06530691
Not,-15.4461163,11.71452843
Not,-12.42489456,7.865457187
Not,-18.40667498,5.621493727
Not,-18.38561888,10.17045725
Not,-16.83130277,9.498193157
Not,-13.02881193,4.890355109
Not,-13.60976232,6.841027656
Not,-11.89918699,5.462347889
Not,-13.14874574,9.020923841
Not,-12.44102963,8.529455771
Not,-19.20882429,5.600785427
Not,-17.64521095,8.167717523
Not,-14.88792153,6.778614612
Not,-14.88748632,11.07108434
Not,-16.59588586,14.27211815
Not,-13.17531256,3.834355941
Not,-15.43892364,11.11479882
Not,-14.54356371,7.359091699
Not,-20.89747328,8.866479421
Not,-20.22720441,11.23505971
Not,-18.18961052,13.48841437
Not,-15.84703946,11.48913777
Not,-17.9874964,13.57165237
Not,-13.16044226,8.879826424
Not,-14.79034602,9.180397171
Not,-15.87714997,8.514463648
Not,-11.9735929,4.056466517
Not,-10.60103055,5.701985092
Not,-11.91946003,6.929574652
Not,-12.32750393,7.102432751
Not,-9.399917897,2.130883333
Not,-9.535475004,0.089072518
Not,-12.56924855,7.391831002
Not,-10.40028819,3.396019118
Not,-15.12182164,7.06845462
Not,-12.84624485,6.452915479
Not,-12.34113254,5.323454916
Not,-13.50735238,8.034744023
Not,-11.41949032,5.941490226
Not,-11.8909153,8.365094627
Not,-11.84629301,6.735252344
Not,-11.94423619,7.250069421
Not,-13.19415924,1.465677333
Not,-12.5219628,5.147627651
Not,-12.27463889,6.7360249
Not,-12.26317434,7.047426476
Not,-12.45311817,8.354097631
Not,-10.76454702,3.449022603
Not,-12.77400036,6.617291023
Not,-12.4604902,7.166393242
Germinated,-16.50697504,4.691564864
Not,-13.77712797,5.708879776
Not,-12.33134211,6.763789607
Not,-13.41147148,8.739823991
Not,-10.88941994,4.87845243
Not,-11.28612695,6.472858902
Not,-11.25380525,5.724912709
Not,-11.44565287,6.917771307
Not,-18.88330789,8.553768593
Not,-13.96497606,6.775609235
Not,-12.81668276,5.948328199
Not,-11.43551137,2.312684176
Not,-9.989099628,3.528367515
Germinated,-15.52005904,11.90257169
Not,-13.76934651,9.069432226
Not,-11.88581311,4.843043421
Not,-16.63285799,4.17574016
Not,-16.49178587,8.49019184
Not,-14.45292306,7.356344286
Not,-10.92549653,3.61622207
Not,-11.4604229,4.920121813
Not,-10.00556083,3.920806123
Not,-11.40306542,6.812376392
Not,-11.98358351,6.774654905
Not,-16.9885947,4.497299048
Not,-16.03562171,6.655179692
Not,-13.041087,4.927752538
Not,-12.62241251,9.381900499
Not,-14.78402075,12.21119663
Not,-11.19097865,2.660893812
Not,-13.86963271,10.28316989
Not,-12.81956804,5.99163935
Not,-18.71268336,7.230815002
Not,-17.03750689,9.880414039
Not,-16.13936535,12.24078666
Not,-13.34969559,10.16612156
Not,-14.5073008,11.77830153
Not,-10.0834743,7.303758513
Not,-11.82761037,7.755725998
Not,-13.43819475,6.708358246
Not,-12.65550071,5.80225398
Not,-11.20523164,7.226984777
Not,-13.45858229,9.333149829
Not,-13.35567109,9.188882471
Not,-9.699044921,4.061202218
Not,-10.10923173,1.767890196
Not,-14.80364618,9.043874602
Not,-12.76283025,1.517412979
Not,-15.36816497,8.854002476
Not,-12.963605,7.218935829
Not,-12.89641294,7.121224007
Not,-13.19442591,8.118200624
Not,-11.39057584,6.644239401
Not,-12.81616985,9.957552551
Not,-13.33340293,7.751180977
Not,-14.18758857,8.287620066
Not,-12.87012655,1.968191973
Not,-12.39027113,5.665710207
Not,-11.98182031,7.348038159
Not,-12.66628528,8.315963932
Not,-12.79171415,8.811526101
Not,-10.41162905,3.54612548
Not,-13.06028608,6.82177754
Not,-14.13645719,7.532812031
Germinated,-15.79434775,5.982767484
Not,-13.22434369,5.564042973
Not,-12.07816776,6.337583329
Not,-12.91054187,8.336101147
Not,-10.63427209,4.551589817
Not,-11.21237343,6.223922533
Not,-11.53545015,5.731973882
Not,-12.63986885,6.390023447
Not,-17.41063141,8.26322449
Not,-12.98014221,6.021940118
Not,-12.53151288,5.953235008
Not,-12.9092234,-3.597124408
Not,-9.561425981,2.828420463
Germinated,-15.52575237,11.35445449
Not,-14.30922796,8.404550251
Not,-12.39701725,0.566197336
Not,-16.41650238,6.338390831
Not,-15.63450843,8.723068421
Not,-12.8433713,5.684514954
Not,-10.29470981,2.170277891
Not,-10.16861518,3.454526962
Not,-9.074544628,2.935247755
Not,-12.66602022,6.019536972
Not,-15.19214625,5.189917735
Not,-15.07872897,4.015147657
Not,-14.66017478,6.643636614
Not,-11.49799346,3.287955206
Not,-11.29744143,7.338277114
Not,-12.69510003,9.487236622
Not,-9.634939183,0.997897244
Not,-14.26102921,9.359006944
Not,-14.1361095,4.065351417
Not,-17.48123326,7.772229628
Not,-15.32323909,8.127034489
Not,-14.48529624,9.887796511
Not,-11.91665807,7.738436203
Not,-13.69387062,10.53336573
Not,-8.799128721,5.192988596
Not,-10.45022376,5.954823868
Not,-12.20261196,4.362828101
Not,-11.7432627,6.476480354
Not,-11.88884031,8.885866789
Not,-13.82977624,10.1833807
Not,-13.99860944,10.10469979
Not,-10.0772486,5.140802096
Not,-10.5606131,2.839975054
Not,-14.44957303,9.519204864
Not,-10.89714774,0.075636397
Not,-13.48087137,9.683750381
Not,-12.63118389,8.143729038
Not,-12.3679843,5.014165331
Not,-13.3218249,8.413119809
Not,-11.72905435,7.260904425
Not,-13.37169404,10.73477301
Not,-12.74646401,8.172890866
Not,-13.00995836,9.355587397
Not,-10.52861912,2.473748886
Not,-11.22579774,5.86351753
Not,-12.03443707,7.803247174
Not,-13.00076539,9.150881917
Not,-13.08622695,9.359887397
Not,-10.70675456,4.359644782
Not,-13.51478157,7.906940007
Not,-13.28180051,8.428126437
Germinated,-13.61571518,7.320692877
Not,-11.39770236,6.089949304
Not,-11.82450604,6.752602704
Not,-12.91945142,8.177571125
Not,-10.92589074,5.158577498
Not,-11.72581839,6.689783963
Not,-11.8303614,6.545016458
Not,-11.38425046,7.102622073
Not,-14.51305813,9.055105554
Not,-10.87820961,6.018526277
Not,-11.95573355,6.711918026
Not,-11.27034051,-3.673901149
Not,-9.448291722,2.615865853
Germinated,-16.0831356,12.23423752
Not,-14.25502386,8.822958317
Not,-10.53534107,-0.078227115
Not,-12.83427692,7.420272112
Not,-13.71963822,8.981151556
Not,-12.53053046,6.246735546
Not,-10.5329649,1.776855478
Not,-9.968649236,3.181262264
Not,-9.507706155,3.248935627
Not,-12.31193918,6.429074633
Not,-12.44217485,6.514953011
Not,-11.21312998,4.227673956
Not,-12.92542297,7.713830284
Not,-10.86238582,3.246925833
Not,-11.24829609,7.467394148
Not,-13.07488395,9.111509425
Not,-10.00986655,1.145714374
Not,-14.28804675,9.490728737
Not,-12.1377788,5.055951558
Not,-14.63057996,9.898012184
Not,-13.42790782,7.819289517
Not,-13.97527674,9.425638062
Not,-11.81952721,7.515363325
Not,-14.25577389,11.19507287
Not,-8.88581125,5.042603698
Not,-10.41735785,5.847499684
Not,-11.25472535,4.522703068
Not,-9.236439845,3.597451274
Not,-10.67135226,6.644847567
Not,-13.04621045,6.619970596
Not,-13.4216936,6.634569725
Not,-12.91367015,0.220358866
Not,-14.23430428,-4.265078893
Not,-17.74911959,-4.442956063
Not,-23.36927131,-21.43565826
Not,-12.29365131,7.966716236
Not,-11.87264927,6.866357797
Not,-11.49575238,-1.05291725
Not,-11.94611001,6.080461942
Not,-11.22928937,5.599666548
Not,-13.70674462,9.78564448
Not,-13.89812941,7.048679198
Not,-18.01650569,1.143231363
Not,-9.919176161,3.932619487
Not,-11.0379966,5.548601632
Not,-11.88674243,5.211348897
Not,-13.01846433,8.602282605
Not,-13.90446233,9.661357346
Not,-10.9231966,4.607883862
Not,-13.79560395,7.301015003
Not,-15.1817667,8.683857862
Germinated,-13.71185849,8.819163507
Not,-11.29657032,6.991894267
Not,-12.0216693,7.164459408
Not,-13.01340569,8.983122669
Not,-11.17212948,6.392341225
Not,-12.0804369,7.354434288
Not,-12.64122762,7.403227183
Not,-12.22876701,8.233521526
Not,-14.26907004,10.00416441
Not,-11.9095236,8.398159391
Not,-12.36451728,8.053193769
Not,-13.38863353,-4.370532599
Not,-9.56910553,4.732311075
Germinated,-16.32450433,13.39024998
Not,-14.58017606,10.50603248
Not,-11.52908027,-0.425644937
Not,-11.25968222,3.585442724
Not,-14.99481493,11.47953004
Not,-13.89717741,9.843317778
Not,-9.840519646,5.173207537
Not,-11.29530651,5.983443263
Not,-9.925900537,4.416432438
Not,-11.95708101,7.591596249
Not,-12.3960282,8.112028685
Not,-12.56853503,7.666409699
Not,-14.00014373,10.57090127
Not,-11.54094756,6.994597066
Not,-12.26406441,9.880312244
Not,-14.58448846,12.09309558
Not,-10.1752945,4.428620334
Not,-15.67225344,12.37462385
Not,-12.74602302,7.812436321
Not,-17.08422501,13.93865076
Not,-16.1418938,12.39384447
Not,-16.80050618,13.4786841
Not,-15.01498071,12.26846582
Not,-16.31509763,14.20689964
Not,-10.51800098,8.06096242
Not,-12.57292031,9.500274192
Not,-13.99276051,9.60255348
Not,-13.192827,7.419654707
Not,-14.09119859,9.693535827
Not,-15.43506171,9.699390056
Not,-16.50642375,9.628776516
Not,-17.41711548,-1.058845325
Not,-17.59677835,-2.877159525
Not,-18.82669338,4.274257535
Not,-20.27933773,-4.973902137
Not,-13.6865519,10.0703552
Not,-13.37949226,8.69443657
Not,-13.31635661,-0.623221455
Not,-14.42452462,6.832996323
Not,-14.50408063,6.354949628
Not,-18.21724332,9.684698517
Not,-18.4211694,3.603331768
Not,-18.70008431,-1.376378858
Not,-11.7677221,6.138709529
Not,-11.85976169,6.228448465
Not,-12.15375438,4.52176712
Not,-13.62620947,8.225720267
Not,-15.39240683,9.72505535
Not,-14.2507175,5.344328655
Not,-18.9361785,2.771358561
Not,-19.66468676,-3.743186782
Germinated,-14.00891602,9.112502527
Not,-11.21664467,6.507230705
Not,-12.05159808,6.877018434
Not,-13.35111145,8.284142635
Not,-13.41076774,6.038746031
Not,-14.12863873,5.710630852
Not,-16.19010831,6.382097103
Not,-18.12525984,0.591147591
Not,-13.08035791,8.03635403
Not,-11.39592361,7.105385888
Not,-11.71833413,6.372751265
Not,-16.0702651,-6.288615252
Not,-11.55407545,3.965640502
Germinated,-18.2093935,11.04351911
Not,-16.19236329,7.71669594
Not,-16.12140809,-3.299903758
Not,-9.937087096,0.333248959
Not,-12.89167133,8.127160174
Not,-12.55908993,7.47192406
Not,-9.321170889,3.385386975
Not,-11.39963274,4.063987806
Not,-11.05508089,2.852559437
Not,-13.76593482,3.762315956
Not,-14.37097267,4.858003473
Not,-10.75523464,5.330609766
Not,-12.58248524,7.958398883
Not,-10.5695288,4.827304331
Not,-11.41429502,7.274502891
Not,-13.17034789,8.337416549
Not,-10.75430543,2.607659334
Not,-15.37635806,6.376656365
Not,-14.27018386,3.269264319
Not,-13.9329443,9.061271798
Not,-13.20808981,6.972686355
Not,-13.7582445,8.632901049
Not,-12.48496233,7.62674456
Not,-14.59062225,10.29775582
Not,-11.22746596,4.916374902
Not,-13.30802602,5.748063763
Not,-15.6550104,4.973343625
Not,-9.424648027,4.649982367
Not,-10.56296705,6.759889942
Not,-13.08797197,7.040246483
Not,-13.63652315,7.294446135
Not,-12.09690477,3.601426446
Not,-10.97758682,1.5821972
Not,-12.90648989,5.379677966
Not,-16.24299411,-3.319605273
Not,-11.21293685,7.423762768
Not,-11.82208692,6.100927314
Not,-13.93483853,-3.720175676
Not,-11.99150906,1.799561676
Not,-13.62853247,5.935061897
Not,-15.16469088,6.640713845
Not,-14.85601233,6.461356593
Not,-15.02933947,6.583567861
Not,-10.9195673,5.39709624
Not,-10.99371466,4.44214626
Not,-12.83378155,1.391737178
Not,-12.93886494,6.242677087
Not,-17.31422237,3.847163329
Not,-17.44475802,-1.373766426
Not,-16.42708626,6.520981004
Not,-15.32204036,6.969934738
Germinated,-13.51909656,8.395001779
Not,-10.74024334,5.226288807
Not,-12.01958378,5.370705014
Not,-14.59782361,6.550573573
Not,-16.66643421,0.202168629
Not,-16.46131071,-0.229938948
Not,-15.24404173,5.633450231
Not,-14.72783329,6.241887418
Not,-13.10435779,7.958795307
Not,-11.49571244,6.399187942
Not,-12.16906933,6.134481876
Not,-18.89815349,-7.467636911
Not,-12.32713909,1.819776828
Germinated,-18.71585975,7.486225855
Not,-17.18068187,5.629515448
Not,-17.33561272,-4.538637762
Not,-10.83123503,-0.906307195
Not,-13.23169517,7.73233095
Not,-13.04860146,6.159928397
Not,-11.82640434,2.841786456
Not,-14.56555315,2.610951023
Not,-14.44677366,-2.103556398
Not,-17.04946398,-6.041074094
Not,-16.26337499,-1.945902999
Not,-10.54942229,5.030702693
Not,-13.63357812,7.850413135
Not,-13.52859934,4.359984704
Not,-14.2591874,6.306733024
Not,-17.86712455,4.164581254
Not,-16.81757013,-6.894024692
Not,-18.34504964,-3.61174583
Not,-16.9589391,-9.90606654
Not,-14.14521594,9.837887845
Not,-14.58927873,6.767772078
Not,-16.78222347,8.448977861
Not,-16.80031293,5.229278164
Not,-20.41743736,3.031048847
Not,-15.73488496,-3.324882625
Not,-15.88332872,-3.871321446
Not,-17.25025182,-5.25375215
Not,-16.17150442,8.698428037
Not,-14.15798273,9.056822915
Not,-16.96244842,12.47431807
Not,-16.24583621,12.21319359
Not,-12.9149684,8.527297897
Not,-13.21738132,4.090262567
Not,-17.54103571,10.95375382
Not,-19.48978573,1.255118151
Not,-17.48326488,11.42433338
Not,-15.04268077,10.57586284
Not,-16.87548248,0.813101909
Not,-13.6731577,2.67648131
Not,-15.54448685,12.50807432
Not,-15.7341456,13.22185249
Not,-16.34891856,12.23885863
Not,-15.68184801,11.04586341
Not,-17.27418416,10.68050033
Not,-15.02758488,9.462051095
Not,-13.55223217,3.795517085
Not,-13.88901443,10.53073922
Not,-16.37103878,13.38824269
Not,-13.16553163,8.18670909
Not,-17.26134869,12.48998393
Not,-16.29751898,12.17634254
Germinated,-17.63043836,12.5120382
Not,-13.39623847,8.849160797
Not,-13.17857388,8.805209036
Not,-15.00780522,11.27101543
Not,-13.01395657,9.422141588
Not,-12.67243086,8.346282425
Not,-15.31322417,10.28729965
Not,-14.63569546,11.33424834
Not,-16.93187402,12.07219704
Not,-13.30179128,9.712433637
Not,-13.67376213,9.580007441
Not,-20.20582225,-5.323556957
Not,-10.59425019,3.505411165
Germinated,-15.6381778,12.35967478
Not,-15.6328943,12.24993431
Not,-17.59780821,-0.909040071
Not,-12.37391909,0.623267231
Not,-15.41094171,11.58846152
Not,-13.95362909,9.615721922
Not,-9.913836751,4.6238604
Not,-12.43905165,5.852487356
Not,-9.628139491,4.052600847
Not,-10.50123508,2.092964188
Not,-11.76837968,7.854907318
Not,-13.16487012,7.446101926
Not,-13.95716644,9.99582438
Not,-11.64057028,5.943245475
Not,-12.42127084,9.46641049
Not,-12.73158212,9.792892598
Not,-9.859340812,3.508833181
Not,-14.45649384,10.35797116
Not,-10.9276083,3.265391863
Not,-15.71216043,10.98553953
Not,-14.66250433,9.22205997
Not,-14.38012369,10.21619549
Not,-12.7487884,8.421019674
Not,-15.28572262,12.01287364
Not,-10.33421146,6.877102174
Not,-11.80420962,7.70291505
Not,-14.34493853,7.95600223
Not,-12.9825165,6.083922176
Not,-11.54786424,4.834539508
Not,-15.82075925,10.03529494
Not,-15.88280019,9.711910069
Not,-12.53822321,3.125023241
Not,-11.82525882,-1.021127616
Not,-16.70809855,8.645495243
Not,-18.12772777,-2.767838237
Not,-16.9765482,10.81484769
Not,-16.02519219,9.283317758
Not,-17.45130994,-3.101745864
Not,-12.51683695,-1.447574589
Not,-14.51927708,7.988620255
Not,-17.83367199,13.48587371
Not,-16.20240184,10.30480947
Not,-16.01525453,8.472708663
Not,-16.41364603,4.976287129
Not,-17.42564595,8.648982512
Not,-15.03793418,0.549620621
Not,-16.97160292,11.60642205
Not,-16.69481878,12.3213397
Not,-14.37113826,3.373633744
Not,-18.02089559,10.49565126
Germinated,-18.25246782,10.37776273
Germinated,-18.16608021,10.79836454
Not,-14.88586273,8.246238248
Not,-15.70747673,9.8338358
Not,-16.95665402,11.42788693
Not,-14.37400628,8.231682021
Not,-15.19941273,9.095670931
Not,-16.08133196,8.139627459
Not,-15.54358538,7.303973874
Not,-19.01946989,11.99287184
Not,-15.50409774,10.5583821
Not,-15.87634885,9.027494555
Not,-26.15944009,-6.910642313
